"X","group","key","count"
60872,"WT_GF","Gene_12180",22.738
60873,"WT_GF","Gene_12181",38.6184
60874,"WT_GF","Gene_12182",152.684
60875,"WT_GF","Gene_12183",42.69645
60876,"WT_GF","Gene_12184",4.547775
60877,"WT_GF","Gene_12185",65.99965
60878,"WT_GF","Gene_12186",19.8124
60879,"WT_GF","Gene_12187",8.03469
60880,"WT_GF","Gene_12188",2.6348
60881,"WT_GF","Gene_12189",0
60882,"WT_GF","Gene_12190",16.374
60883,"WT_GF","Gene_12191",1.966245
60884,"WT_GF","Gene_12192",0.945725
60885,"WT_GF","Gene_12193",11.10265
60886,"WT_GF","Gene_12194",1.384745
60887,"WT_GF","Gene_12195",6.41078
60888,"WT_GF","Gene_12196",1.1332065
60889,"WT_GF","Gene_12197",10.65235
60890,"WT_GF","Gene_12198",0.814148
60891,"WT_GF","Gene_12199",0.2539875
60892,"WT_GF","Gene_12200",0.09023535
60893,"WT_GF","Gene_12201",0.2002065
60894,"WT_GF","Gene_12202",2.195405
60895,"WT_GF","Gene_12203",2.510635
60896,"WT_GF","Gene_12204",2.77649
60897,"WT_GF","Gene_12205",3.291925
60898,"WT_GF","Gene_12206",0.07978095
60899,"WT_GF","Gene_12207",2.751885
60900,"WT_GF","Gene_12208",0.0560455
60901,"WT_GF","Gene_12209",0
60902,"WT_GF","Gene_12210",0.4393765
60903,"WT_GF","Gene_12211",15.8826
60904,"WT_GF","Gene_12212",0.4120405
60905,"WT_GF","Gene_12213",0.6559725
60906,"WT_GF","Gene_12214",1.910905
60907,"WT_GF","Gene_12215",13.03075
60908,"WT_GF","Gene_12216",4.279015
60909,"WT_GF","Gene_12217",6.417235
60910,"WT_GF","Gene_12218",3.757445
60911,"WT_GF","Gene_12219",6.29374
60912,"WT_GF","Gene_12220",14.97725
60913,"WT_GF","Gene_12221",24.43165
60914,"WT_GF","Gene_12222",19.0504
60915,"WT_GF","Gene_12223",35.91305
60916,"WT_GF","Gene_12224",18.21175
60917,"WT_GF","Gene_12225",0.562191
60918,"WT_GF","Gene_12226",0.443056
60919,"WT_GF","Gene_12227",0
60920,"WT_GF","Gene_12228",3.924135
60921,"WT_GF","Gene_12229",0
60922,"WT_GF","Gene_12230",5.78108
60923,"WT_GF","Gene_12231",7.40276
60924,"WT_GF","Gene_12232",48.6707
60925,"WT_GF","Gene_12233",3.059805
60926,"WT_GF","Gene_12234",5.188815
60927,"WT_GF","Gene_12235",1.106025
60928,"WT_GF","Gene_12236",8.818515
60929,"WT_GF","Gene_12237",27.24945
60930,"WT_GF","Gene_12238",10.7593
60931,"WT_GF","Gene_12239",8.1912
60932,"WT_GF","Gene_12240",12.6147
60933,"WT_GF","Gene_12241",11.16145
60934,"WT_GF","Gene_12242",3.457925
60935,"WT_GF","Gene_12243",0.1607455
60936,"WT_GF","Gene_12244",7.290575
60937,"WT_GF","Gene_12245",2.267225
60938,"WT_GF","Gene_12246",14.1422
60939,"WT_GF","Gene_12247",22.7279
60940,"WT_GF","Gene_12248",14.6599
60941,"WT_GF","Gene_12249",41.7748
60942,"WT_GF","Gene_12250",0
60943,"WT_GF","Gene_12251",25.1592
60944,"WT_GF","Gene_12252",1.649265
60945,"WT_GF","Gene_12253",0.2387495
60946,"WT_GF","Gene_12254",3.36577
60947,"WT_GF","Gene_12255",13.24275
60948,"WT_GF","Gene_12256",0
60949,"WT_GF","Gene_12257",1.0326755
60950,"WT_GF","Gene_12258",10.71425
60951,"WT_GF","Gene_12259",11.1759
60952,"WT_GF","Gene_12260",6.650985
60953,"WT_GF","Gene_12261",3.01013
60954,"WT_GF","Gene_12262",2.621455
60955,"WT_GF","Gene_12263",32.1324
60956,"WT_GF","Gene_12264",4.7908
60957,"WT_GF","Gene_12265",0
60958,"WT_GF","Gene_12266",0
60959,"WT_GF","Gene_12267",9.34453
60960,"WT_GF","Gene_12268",6.361485
60961,"WT_GF","Gene_12269",3.045385
60962,"WT_GF","Gene_12270",10.56825
60963,"WT_GF","Gene_12271",0.7312865
60964,"WT_GF","Gene_12272",5.50221
60965,"WT_GF","Gene_12273",0.482855
60966,"WT_GF","Gene_12274",0.471078
60967,"WT_GF","Gene_12275",0.1272487
60968,"WT_GF","Gene_12276",0.2188005
60969,"WT_GF","Gene_12277",0.73044
60970,"WT_GF","Gene_12278",0
60971,"WT_GF","Gene_12279",0
60972,"WT_GF","Gene_12280",0.822669
60973,"WT_GF","Gene_12281",1.378735
60974,"WT_GF","Gene_12282",3.774295
60975,"WT_GF","Gene_12283",1.0994
60976,"WT_GF","Gene_12284",0.03955265
60977,"WT_GF","Gene_12285",0
60978,"WT_GF","Gene_12286",35.01385
60979,"WT_GF","Gene_12287",27.4239
60980,"WT_GF","Gene_12288",12.7011
60981,"WT_GF","Gene_12289",0
60982,"WT_GF","Gene_12290",0.764504
60983,"WT_GF","Gene_12291",0.062581
60984,"WT_GF","Gene_12292",3.813975
60985,"WT_GF","Gene_12293",74.1131
60986,"WT_GF","Gene_12294",3.56777
60987,"WT_GF","Gene_12295",0.380043
60988,"WT_GF","Gene_12296",12.7718
60989,"WT_GF","Gene_12297",1.206015
60990,"WT_GF","Gene_12298",0
60991,"WT_GF","Gene_12299",1.72165
60992,"WT_GF","Gene_12300",2.58342
60993,"WT_GF","Gene_12301",1.739545
60994,"WT_GF","Gene_12302",9.431355
60995,"WT_GF","Gene_12303",16.5214
60996,"WT_GF","Gene_12304",0
60997,"WT_GF","Gene_12305",0
60998,"WT_GF","Gene_12306",4.50969
60999,"WT_GF","Gene_12307",1.44116
61000,"WT_GF","Gene_12308",1.706125
61001,"WT_GF","Gene_12309",1.92643
61002,"WT_GF","Gene_12310",0
61003,"WT_GF","Gene_12311",0
61004,"WT_GF","Gene_12312",1.33101
61005,"WT_GF","Gene_12313",2.740405
61006,"WT_GF","Gene_12314",15.87915
61007,"WT_GF","Gene_12315",66.04345
61008,"WT_GF","Gene_12316",0.160118
61009,"WT_GF","Gene_12317",0.6318355
61010,"WT_GF","Gene_12318",7.33393
61011,"WT_GF","Gene_12319",0.093572
61012,"WT_GF","Gene_12320",10.34925
61013,"WT_GF","Gene_12321",749.6485
61014,"WT_GF","Gene_12322",6.623955
61015,"WT_GF","Gene_12323",11.4566
61016,"WT_GF","Gene_12324",1.079845
61017,"WT_GF","Gene_12325",4.070775
61018,"WT_GF","Gene_12326",0
61019,"WT_GF","Gene_12327",0
61020,"WT_GF","Gene_12328",0.818889
61021,"WT_GF","Gene_12329",0
61022,"WT_GF","Gene_12330",0.4478755
61023,"WT_GF","Gene_12331",1.75058
61024,"WT_GF","Gene_12332",2.201255
61025,"WT_GF","Gene_12333",3.078355
61026,"WT_GF","Gene_12334",0.1358175
61027,"WT_GF","Gene_12335",1.756285
61028,"WT_GF","Gene_12336",46.2172
61029,"WT_GF","Gene_12337",0.9249375
61030,"WT_GF","Gene_12338",1.140784
61031,"WT_GF","Gene_12339",5.75636
61032,"WT_GF","Gene_12340",8.50565
61033,"WT_GF","Gene_12341",5.84555
61034,"WT_GF","Gene_12342",1.0322245
61035,"WT_GF","Gene_12343",4.89411
61036,"WT_GF","Gene_12344",0
61037,"WT_GF","Gene_12345",0.4086785
61038,"WT_GF","Gene_12346",0.5336395
61039,"WT_GF","Gene_12347",2.107855
61040,"WT_GF","Gene_12348",1.664255
61041,"WT_GF","Gene_12349",3.84329
61042,"WT_GF","Gene_12350",0.4306725
61043,"WT_GF","Gene_12351",2.950505
61044,"WT_GF","Gene_12352",1.039445
61045,"WT_GF","Gene_12353",0.633363
61046,"WT_GF","Gene_12354",3.816095
61047,"WT_GF","Gene_12355",1.400155
61048,"WT_GF","Gene_12356",2.63229
61049,"WT_GF","Gene_12357",0
61050,"WT_GF","Gene_12358",0
61051,"WT_GF","Gene_12359",1.732425
61052,"WT_GF","Gene_12360",0
61053,"WT_GF","Gene_12361",0
61054,"WT_GF","Gene_12362",0
61055,"WT_GF","Gene_12363",0
61056,"WT_GF","Gene_12364",0
61057,"WT_GF","Gene_12365",0
61058,"WT_GF","Gene_12366",15.1551
61059,"WT_GF","Gene_12367",20.0423
61060,"WT_GF","Gene_12368",0.09212165
61061,"WT_GF","Gene_12369",54.61845
61062,"WT_GF","Gene_12370",12.4524
61063,"WT_GF","Gene_12371",11.3424
61064,"WT_GF","Gene_12372",2.745685
61065,"WT_GF","Gene_12373",2.219525
61066,"WT_GF","Gene_12374",0
61067,"WT_GF","Gene_12375",0.6238825
61068,"WT_GF","Gene_12376",0.32881
61069,"WT_GF","Gene_12377",6.932035
61070,"WT_GF","Gene_12378",203.4205
61071,"WT_GF","Gene_12379",0.0538565
61072,"WT_GF","Gene_12380",198.8085
61073,"WT_GF","Gene_12381",16.31095
61074,"WT_GF","Gene_12382",0.3027745
61075,"WT_GF","Gene_12383",8.232625
61076,"WT_GF","Gene_12384",4.09552
61077,"WT_GF","Gene_12385",1.43163
61078,"WT_GF","Gene_12386",13.2776
61079,"WT_GF","Gene_12387",4.87884
61080,"WT_GF","Gene_12388",8.69548
61081,"WT_GF","Gene_12389",6.04486
61082,"WT_GF","Gene_12390",31.75915
61083,"WT_GF","Gene_12391",8.076815
61084,"WT_GF","Gene_12392",0.2084185
61085,"WT_GF","Gene_12393",4.78785
61086,"WT_GF","Gene_12394",3.112695
61087,"WT_GF","Gene_12395",8.463315
61088,"WT_GF","Gene_12396",10.71915
61089,"WT_GF","Gene_12397",7.061825
61090,"WT_GF","Gene_12398",0.3841
61091,"WT_GF","Gene_12399",0.828937
61092,"WT_GF","Gene_12400",4.83501
61093,"WT_GF","Gene_12401",6.607255
61094,"WT_GF","Gene_12402",3.056005
61095,"WT_GF","Gene_12403",4.112315
61096,"WT_GF","Gene_12404",8.085615
61097,"WT_GF","Gene_12405",3.564765
61098,"WT_GF","Gene_12406",11.7472
61099,"WT_GF","Gene_12407",16.1319
61100,"WT_GF","Gene_12408",3.3991
61101,"WT_GF","Gene_12409",41.78195
61102,"WT_GF","Gene_12410",5.857435
61103,"WT_GF","Gene_12411",1.37995
61104,"WT_GF","Gene_12412",2.140525
61105,"WT_GF","Gene_12413",1.13677
61106,"WT_GF","Gene_12414",1.0899345
61107,"WT_GF","Gene_12415",19.45515
61108,"WT_GF","Gene_12416",11.82575
61109,"WT_GF","Gene_12417",5.140825
61110,"WT_GF","Gene_12418",4.4195
61111,"WT_GF","Gene_12419",15.72045
61112,"WT_GF","Gene_12420",17.544
61113,"WT_GF","Gene_12421",9.871375
61114,"WT_GF","Gene_12422",3.399535
61115,"WT_GF","Gene_12423",5.2467
61116,"WT_GF","Gene_12424",2.76083
61117,"WT_GF","Gene_12425",4.17859
61118,"WT_GF","Gene_12426",1.025892
61119,"WT_GF","Gene_12427",18.2506
61120,"WT_GF","Gene_12428",0
61121,"WT_GF","Gene_12429",26.54375
61122,"WT_GF","Gene_12430",0.141664
61123,"WT_GF","Gene_12431",0
61124,"WT_GF","Gene_12432",101.618
61125,"WT_GF","Gene_12433",0.5300645
61126,"WT_GF","Gene_12434",2.356665
61127,"WT_GF","Gene_12435",0
61128,"WT_GF","Gene_12436",1.43148
61129,"WT_GF","Gene_12437",4.069615
61130,"WT_GF","Gene_12438",0.434401
61131,"WT_GF","Gene_12439",3.06765
61132,"WT_GF","Gene_12440",3.909895
61133,"WT_GF","Gene_12441",0
61134,"WT_GF","Gene_12442",0
61135,"WT_GF","Gene_12443",1.96
61136,"WT_GF","Gene_12444",61.17765
61137,"WT_GF","Gene_12445",3.40752
61138,"WT_GF","Gene_12446",0.129892
61139,"WT_GF","Gene_12447",2.348155
61140,"WT_GF","Gene_12448",5.9011
61141,"WT_GF","Gene_12449",0.087709
61142,"WT_GF","Gene_12450",0
61143,"WT_GF","Gene_12451",0
61144,"WT_GF","Gene_12452",0
61145,"WT_GF","Gene_12453",4.517085
61146,"WT_GF","Gene_12454",0
61147,"WT_GF","Gene_12455",0.223136
61148,"WT_GF","Gene_12456",6.79367
61149,"WT_GF","Gene_12457",5.435165
61150,"WT_GF","Gene_12458",0
61151,"WT_GF","Gene_12459",0.0960175
61152,"WT_GF","Gene_12460",0.783678
61153,"WT_GF","Gene_12461",0.1117725
61154,"WT_GF","Gene_12462",9.162425
61155,"WT_GF","Gene_12463",5.824475
61156,"WT_GF","Gene_12464",20.3842
61157,"WT_GF","Gene_12465",0
61158,"WT_GF","Gene_12466",24.6414
61159,"WT_GF","Gene_12467",0.6045585
61160,"WT_GF","Gene_12468",0.773816
61161,"WT_GF","Gene_12469",9.52777
61162,"WT_GF","Gene_12470",0
61163,"WT_GF","Gene_12471",0.7681575
61164,"WT_GF","Gene_12472",3.76869
61165,"WT_GF","Gene_12473",0.756934
61166,"WT_GF","Gene_12474",7.595165
61167,"WT_GF","Gene_12475",1.590065
61168,"WT_GF","Gene_12476",4.224515
61169,"WT_GF","Gene_12477",4.08804
61170,"WT_GF","Gene_12478",0.2466405
61171,"WT_GF","Gene_12479",2.160655
61172,"WT_GF","Gene_12480",0
61173,"WT_GF","Gene_12481",0
61174,"WT_GF","Gene_12482",0.9373085
61175,"WT_GF","Gene_12483",7.051015
61176,"WT_GF","Gene_12484",8.198055
61177,"WT_GF","Gene_12485",0.3981065
61178,"WT_GF","Gene_12486",0.8934705
61179,"WT_GF","Gene_12487",2.889185
61180,"WT_GF","Gene_12488",0.994868
61181,"WT_GF","Gene_12489",11.7192
61182,"WT_GF","Gene_12490",6.230335
61183,"WT_GF","Gene_12491",1.41751
61184,"WT_GF","Gene_12492",0
61185,"WT_GF","Gene_12493",0
61186,"WT_GF","Gene_12494",0
61187,"WT_GF","Gene_12495",4.359825
61188,"WT_GF","Gene_12496",10.21139
61189,"WT_GF","Gene_12497",0.3076065
61190,"WT_GF","Gene_12498",1.2796
61191,"WT_GF","Gene_12499",3.84252
61192,"WT_GF","Gene_12500",0.856124
61193,"WT_GF","Gene_12501",8.261665
61194,"WT_GF","Gene_12502",0.7378715
61195,"WT_GF","Gene_12503",0.0952825
61196,"WT_GF","Gene_12504",4.263155
61197,"WT_GF","Gene_12505",2.93505
61198,"WT_GF","Gene_12506",0
61199,"WT_GF","Gene_12507",0.543903
61200,"WT_GF","Gene_12508",27.71625
61201,"WT_GF","Gene_12509",78.06815
61202,"WT_GF","Gene_12510",3.37851
61203,"WT_GF","Gene_12511",0
61204,"WT_GF","Gene_12512",3.57907
61205,"WT_GF","Gene_12513",7.20872
61206,"WT_GF","Gene_12514",0.201845
61207,"WT_GF","Gene_12515",4.705675
61208,"WT_GF","Gene_12516",1.514545
61209,"WT_GF","Gene_12517",14.27895
61210,"WT_GF","Gene_12518",0
61211,"WT_GF","Gene_12519",1.935535
61212,"WT_GF","Gene_12520",0.651529
61213,"WT_GF","Gene_12521",1.634805
61214,"WT_GF","Gene_12522",7.26381
61215,"WT_GF","Gene_12523",14.1389
61216,"WT_GF","Gene_12524",4.95282
61217,"WT_GF","Gene_12525",0
61218,"WT_GF","Gene_12526",0
61219,"WT_GF","Gene_12527",0.8468195
61220,"WT_GF","Gene_12528",0.1019319
61221,"WT_GF","Gene_12529",1.243535
61222,"WT_GF","Gene_12530",0.693129
61223,"WT_GF","Gene_12531",5.994085
61224,"WT_GF","Gene_12532",0.1078555
61225,"WT_GF","Gene_12533",0
61226,"WT_GF","Gene_12534",6.275765
61227,"WT_GF","Gene_12535",3.52449
61228,"WT_GF","Gene_12536",2.226055
61229,"WT_GF","Gene_12537",2.469285
61230,"WT_GF","Gene_12538",9.449445
61231,"WT_GF","Gene_12539",5.56869
61232,"WT_GF","Gene_12540",0
61233,"WT_GF","Gene_12541",0
61234,"WT_GF","Gene_12542",0.4537735
61235,"WT_GF","Gene_12543",2.49801
61236,"WT_GF","Gene_12544",19.51055
61237,"WT_GF","Gene_12545",0.554695
61238,"WT_GF","Gene_12546",31.0578
61239,"WT_GF","Gene_12547",0.657514
61240,"WT_GF","Gene_12548",0.9641085
61241,"WT_GF","Gene_12549",34.5267
61242,"WT_GF","Gene_12550",10.39834
61243,"WT_GF","Gene_12551",4.344855
61244,"WT_GF","Gene_12552",0
61245,"WT_GF","Gene_12553",66.74575
61246,"WT_GF","Gene_12554",3.94006
61247,"WT_GF","Gene_12555",3.111075
61248,"WT_GF","Gene_12556",0
61249,"WT_GF","Gene_12557",8.360605
61250,"WT_GF","Gene_12558",0.423334
61251,"WT_GF","Gene_12559",0.714136
61252,"WT_GF","Gene_12560",4.783595
61253,"WT_GF","Gene_12561",0.419796
61254,"WT_GF","Gene_12562",0.7608145
61255,"WT_GF","Gene_12563",2.974295
61256,"WT_GF","Gene_12564",0.3123395
61257,"WT_GF","Gene_12565",1.60737
61258,"WT_GF","Gene_12566",0.04873955
61259,"WT_GF","Gene_12567",15.68625
61260,"WT_GF","Gene_12568",4.140515
61261,"WT_GF","Gene_12569",31.9305
61262,"WT_GF","Gene_12570",0.746204
61263,"WT_GF","Gene_12571",10.79643
61264,"WT_GF","Gene_12572",1.547995
61265,"WT_GF","Gene_12573",8.639045
61266,"WT_GF","Gene_12574",2.22091
61267,"WT_GF","Gene_12575",0.9544945
61268,"WT_GF","Gene_12576",87.5794
61269,"WT_GF","Gene_12577",9.254955
61270,"WT_GF","Gene_12578",2.063095
61271,"WT_GF","Gene_12579",5.493385
61272,"WT_GF","Gene_12580",513.434
61273,"WT_GF","Gene_12581",3.519735
61274,"WT_GF","Gene_12582",0.3415095
61275,"WT_GF","Gene_12583",0
61276,"WT_GF","Gene_12584",0
61277,"WT_GF","Gene_12585",2.344545
61278,"WT_GF","Gene_12586",0.191917
61279,"WT_GF","Gene_12587",7.43198
61280,"WT_GF","Gene_12588",26.29595
61281,"WT_GF","Gene_12589",2.680635
61282,"WT_GF","Gene_12590",4.023135
61283,"WT_GF","Gene_12591",0
61284,"WT_GF","Gene_12592",1.75943
61285,"WT_GF","Gene_12593",2.115425
61286,"WT_GF","Gene_12594",5.02681
61287,"WT_GF","Gene_12595",0
61288,"WT_GF","Gene_12596",0
61289,"WT_GF","Gene_12597",0
61290,"WT_GF","Gene_12598",0
61291,"WT_GF","Gene_12599",0
61292,"WT_GF","Gene_12600",0
61293,"WT_GF","Gene_12601",0
61294,"WT_GF","Gene_12602",0
61295,"WT_GF","Gene_12603",0
61296,"WT_GF","Gene_12604",0
61297,"WT_GF","Gene_12605",0
61298,"WT_GF","Gene_12606",0
61299,"WT_GF","Gene_12607",0
61300,"WT_GF","Gene_12608",0
61301,"WT_GF","Gene_12609",0
61302,"WT_GF","Gene_12610",0
61303,"WT_GF","Gene_12611",0
61304,"WT_GF","Gene_12612",0
61305,"WT_GF","Gene_12613",0
61306,"WT_GF","Gene_12614",0
61307,"WT_GF","Gene_12615",0
61308,"WT_GF","Gene_12616",0
61309,"WT_GF","Gene_12617",0
61310,"WT_GF","Gene_12618",0
61311,"WT_GF","Gene_12619",0
61312,"WT_GF","Gene_12620",0
61313,"WT_GF","Gene_12621",0
61314,"WT_GF","Gene_12622",0
61315,"WT_GF","Gene_12623",0
61316,"WT_GF","Gene_12624",1.951365
61317,"WT_GF","Gene_12625",0
61318,"WT_GF","Gene_12626",0
61319,"WT_GF","Gene_12627",0
61320,"WT_GF","Gene_12628",0
61321,"WT_GF","Gene_12629",0
61322,"WT_GF","Gene_12630",0
61323,"WT_GF","Gene_12631",0
61324,"WT_GF","Gene_12632",0
61325,"WT_GF","Gene_12633",0
61326,"WT_GF","Gene_12634",0
61327,"WT_GF","Gene_12635",0
61328,"WT_GF","Gene_12636",0
61329,"WT_GF","Gene_12637",0
61330,"WT_GF","Gene_12638",0
61331,"WT_GF","Gene_12639",0
61332,"WT_GF","Gene_12640",0
61333,"WT_GF","Gene_12641",0
61334,"WT_GF","Gene_12642",0
61335,"WT_GF","Gene_12643",0
61336,"WT_GF","Gene_12644",0
61337,"WT_GF","Gene_12645",0
61338,"WT_GF","Gene_12646",0
61339,"WT_GF","Gene_12647",0
61340,"WT_GF","Gene_12648",0
61341,"WT_GF","Gene_12649",0
61342,"WT_GF","Gene_12650",0
61343,"WT_GF","Gene_12651",0
61344,"WT_GF","Gene_12652",0
61345,"WT_GF","Gene_12653",0
61346,"WT_GF","Gene_12654",0
61347,"WT_GF","Gene_12655",0
61348,"WT_GF","Gene_12656",0
61349,"WT_GF","Gene_12657",0
61350,"WT_GF","Gene_12658",0
61351,"WT_GF","Gene_12659",0
61352,"WT_GF","Gene_12660",0
61353,"WT_GF","Gene_12661",0
61354,"WT_GF","Gene_12662",0
61355,"WT_GF","Gene_12663",0
61356,"WT_GF","Gene_12664",0
61357,"WT_GF","Gene_12665",0
61358,"WT_GF","Gene_12666",0.152258
61359,"WT_GF","Gene_12667",0
61360,"WT_GF","Gene_12668",0
61361,"WT_GF","Gene_12669",0
61362,"WT_GF","Gene_12670",0
61363,"WT_GF","Gene_12671",0
61364,"WT_GF","Gene_12672",0
61365,"WT_GF","Gene_12673",0
61366,"WT_GF","Gene_12674",0
61367,"WT_GF","Gene_12675",0
61368,"WT_GF","Gene_12676",0
61369,"WT_GF","Gene_12677",0
61370,"WT_GF","Gene_12678",0
61371,"WT_GF","Gene_12679",0
61372,"WT_GF","Gene_12680",0
61373,"WT_GF","Gene_12681",0
61374,"WT_GF","Gene_12682",0
61375,"WT_GF","Gene_12683",0
61376,"WT_GF","Gene_12684",0
61377,"WT_GF","Gene_12685",0
61378,"WT_GF","Gene_12686",0
61379,"WT_GF","Gene_12687",0
61380,"WT_GF","Gene_12688",0
61381,"WT_GF","Gene_12689",0
61382,"WT_GF","Gene_12690",0
61383,"WT_GF","Gene_12691",0
61384,"WT_GF","Gene_12692",0
61385,"WT_GF","Gene_12693",0
61386,"WT_GF","Gene_12694",0
61387,"WT_GF","Gene_12695",0
61388,"WT_GF","Gene_12696",0
61389,"WT_GF","Gene_12697",0
61390,"WT_GF","Gene_12698",0
61391,"WT_GF","Gene_12699",0
61392,"WT_GF","Gene_12700",0
61393,"WT_GF","Gene_12701",0
61394,"WT_GF","Gene_12702",0
61395,"WT_GF","Gene_12703",0
61396,"WT_GF","Gene_12704",0
61397,"WT_GF","Gene_12705",0
61398,"WT_GF","Gene_12706",0
61399,"WT_GF","Gene_12707",0
61400,"WT_GF","Gene_12708",0
61401,"WT_GF","Gene_12709",0
61402,"WT_GF","Gene_12710",0
61403,"WT_GF","Gene_12711",0
61404,"WT_GF","Gene_12712",0
61405,"WT_GF","Gene_12713",0
61406,"WT_GF","Gene_12714",0
61407,"WT_GF","Gene_12715",0
61408,"WT_GF","Gene_12716",0
61409,"WT_GF","Gene_12717",0
61410,"WT_GF","Gene_12718",0
61411,"WT_GF","Gene_12719",0
61412,"WT_GF","Gene_12720",0
61413,"WT_GF","Gene_12721",0
61414,"WT_GF","Gene_12722",0
61415,"WT_GF","Gene_12723",0
61416,"WT_GF","Gene_12724",0
61417,"WT_GF","Gene_12725",0
61418,"WT_GF","Gene_12726",0
61419,"WT_GF","Gene_12727",0
61420,"WT_GF","Gene_12728",0
61421,"WT_GF","Gene_12729",0
61422,"WT_GF","Gene_12730",0
61423,"WT_GF","Gene_12731",0
61424,"WT_GF","Gene_12732",0
61425,"WT_GF","Gene_12733",0
61426,"WT_GF","Gene_12734",0
61427,"WT_GF","Gene_12735",0
61428,"WT_GF","Gene_12736",0
61429,"WT_GF","Gene_12737",0
61430,"WT_GF","Gene_12738",0
61431,"WT_GF","Gene_12739",0
61432,"WT_GF","Gene_12740",0
61433,"WT_GF","Gene_12741",0
61434,"WT_GF","Gene_12742",0
61435,"WT_GF","Gene_12743",0
61436,"WT_GF","Gene_12744",0
61437,"WT_GF","Gene_12745",0
61438,"WT_GF","Gene_12746",0
61439,"WT_GF","Gene_12747",0
61440,"WT_GF","Gene_12748",0
61441,"WT_GF","Gene_12749",0
61442,"WT_GF","Gene_12750",0
61443,"WT_GF","Gene_12751",0
61444,"WT_GF","Gene_12752",0
61445,"WT_GF","Gene_12753",0
61446,"WT_GF","Gene_12754",0
61447,"WT_GF","Gene_12755",0
61448,"WT_GF","Gene_12756",0
61449,"WT_GF","Gene_12757",0
61450,"WT_GF","Gene_12758",0
61451,"WT_GF","Gene_12759",0
61452,"WT_GF","Gene_12760",27.3054
61453,"WT_GF","Gene_12761",0
61454,"WT_GF","Gene_12762",0
61455,"WT_GF","Gene_12763",0
61456,"WT_GF","Gene_12764",0
61457,"WT_GF","Gene_12765",0
61458,"WT_GF","Gene_12766",0
61459,"WT_GF","Gene_12767",0
61460,"WT_GF","Gene_12768",0
61461,"WT_GF","Gene_12769",0
61462,"WT_GF","Gene_12770",0
61463,"WT_GF","Gene_12771",0
61464,"WT_GF","Gene_12772",0
61465,"WT_GF","Gene_12773",0
61466,"WT_GF","Gene_12774",0
61467,"WT_GF","Gene_12775",0
61468,"WT_GF","Gene_12776",0
61469,"WT_GF","Gene_12777",0
61470,"WT_GF","Gene_12778",0
61471,"WT_GF","Gene_12779",0
61472,"WT_GF","Gene_12780",0
61473,"WT_GF","Gene_12781",0
61474,"WT_GF","Gene_12782",0
61475,"WT_GF","Gene_12783",0
61476,"WT_GF","Gene_12784",0
61477,"WT_GF","Gene_12785",0
61478,"WT_GF","Gene_12786",0
61479,"WT_GF","Gene_12787",0
61480,"WT_GF","Gene_12788",0
61481,"WT_GF","Gene_12789",0
61482,"WT_GF","Gene_12790",0
61483,"WT_GF","Gene_12791",0
61484,"WT_GF","Gene_12792",0
61485,"WT_GF","Gene_12793",0
61486,"WT_GF","Gene_12794",0
61487,"WT_GF","Gene_12795",0
61488,"WT_GF","Gene_12796",0
61489,"WT_GF","Gene_12797",0
61490,"WT_GF","Gene_12798",0
61491,"WT_GF","Gene_12799",0
61492,"WT_GF","Gene_12800",0
61493,"WT_GF","Gene_12801",0
61494,"WT_GF","Gene_12802",0
61495,"WT_GF","Gene_12803",0
61496,"WT_GF","Gene_12804",0
61497,"WT_GF","Gene_12805",0
61498,"WT_GF","Gene_12806",0
61499,"WT_GF","Gene_12807",0
61500,"WT_GF","Gene_12808",0
61501,"WT_GF","Gene_12809",0
61502,"WT_GF","Gene_12810",0
61503,"WT_GF","Gene_12811",0
61504,"WT_GF","Gene_12812",0
61505,"WT_GF","Gene_12813",0
61506,"WT_GF","Gene_12814",0
61507,"WT_GF","Gene_12815",0
61508,"WT_GF","Gene_12816",0
61509,"WT_GF","Gene_12817",0
61510,"WT_GF","Gene_12818",0
61511,"WT_GF","Gene_12819",0
61512,"WT_GF","Gene_12820",0
61513,"WT_GF","Gene_12821",0
61514,"WT_GF","Gene_12822",0
61515,"WT_GF","Gene_12823",0
61516,"WT_GF","Gene_12824",0
61517,"WT_GF","Gene_12825",0
61518,"WT_GF","Gene_12826",0
61519,"WT_GF","Gene_12827",0
61520,"WT_GF","Gene_12828",0
61521,"WT_GF","Gene_12829",0
61522,"WT_GF","Gene_12830",12.09765
61523,"WT_GF","Gene_12831",0
61524,"WT_GF","Gene_12832",0
61525,"WT_GF","Gene_12833",0
61526,"WT_GF","Gene_12834",0
61527,"WT_GF","Gene_12835",0
61528,"WT_GF","Gene_12836",0
61529,"WT_GF","Gene_12837",0
61530,"WT_GF","Gene_12838",0
61531,"WT_GF","Gene_12839",0
61532,"WT_GF","Gene_12840",0
61533,"WT_GF","Gene_12841",0
61534,"WT_GF","Gene_12842",0
61535,"WT_GF","Gene_12843",0
61536,"WT_GF","Gene_12844",0
61537,"WT_GF","Gene_12845",0
61538,"WT_GF","Gene_12846",0
61539,"WT_GF","Gene_12847",0
61540,"WT_GF","Gene_12848",0
61541,"WT_GF","Gene_12849",0
61542,"WT_GF","Gene_12850",0
61543,"WT_GF","Gene_12851",0
61544,"WT_GF","Gene_12852",0
61545,"WT_GF","Gene_12853",0
61546,"WT_GF","Gene_12854",0
61547,"WT_GF","Gene_12855",0
61548,"WT_GF","Gene_12856",0
